order_id,customer_id,product_name,category,order_date,unit_price,quantity,total_amount
748,CUST_075,Yoga Mat,Sports,2023-02-10,24.42,1,24.42
749,CUST_017,MacBook Pro,Electronics,2023-10-05,1156.93,1,1156.93
750,CUST_068,Python Programming Book,Books,2023-07-16,38.83,3,116.49
751,CUST_076,AirPods,Electronics,2023-10-09,154.35,3,463.05
752,CUST_071,Coffee Maker,Home & Kitchen,2023-10-30,102.44,3,307.32
753,CUST_005,Coffee Maker,Home & Kitchen,2023-05-12,103.99,2,207.98
754,CUST_093,AirPods,Electronics,2023-02-10,146.35,3,439.05
755,CUST_091,Face Cream,Beauty,2023-11-20,23.02,3,69.06
756,CUST_001,Python Programming Book,Books,2023-07-14,45.36,3,136.08
757,CUST_061,MacBook Pro,Electronics,2023-06-13,1440.97,1,1440.97
758,CUST_004,MacBook Pro,Electronics,2023-11-19,1280.9,1,1280.9
759,CUST_053,T-Shirt,Clothing,2023-09-05,29.3,3,87.9
760,CUST_095,Jeans,Clothing,2023-09-11,60.76,2,121.52
761,CUST_060,Blender,Home & Kitchen,2023-02-23,54.45,1,54.45
762,CUST_040,Blender,Home & Kitchen,2023-04-13,46.07,1,46.07
763,CUST_003,Blender,Home & Kitchen,2023-06-28,43.81,3,131.43
764,CUST_076,AirPods,Electronics,2023-02-07,190.12,3,570.36
765,CUST_041,Face Cream,Beauty,2023-12-09,23.16,2,46.32
766,CUST_025,AirPods,Electronics,2023-04-22,153.02,2,306.04
767,CUST_047,Coffee Maker,Home & Kitchen,2023-08-16,86.15,2,172.3
768,CUST_021,Coffee Maker,Home & Kitchen,2023-08-29,99.13,3,297.39
769,CUST_032,Yoga Mat,Sports,2023-06-11,35.41,1,35.41
770,CUST_010,Yoga Mat,Sports,2023-08-02,31.21,1,31.21
771,CUST_052,Yoga Mat,Sports,2023-04-21,33.1,3,99.3
772,CUST_065,Yoga Mat,Sports,2023-07-10,28.42,3,85.26
773,CUST_088,Python Programming Book,Books,2023-07-13,43.42,3,130.26
774,CUST_070,Coffee Maker,Home & Kitchen,2023-01-01,98.23,2,196.46
775,CUST_057,MacBook Pro,Electronics,2023-03-22,1066.98,3,3200.94
776,CUST_073,Blender,Home & Kitchen,2023-05-21,53.29,2,106.58
777,CUST_003,iPhone 14,Electronics,2023-12-03,974.12,3,2922.36
778,CUST_064,iPhone 14,Electronics,2023-03-06,992.99,3,2978.97
779,CUST_100,T-Shirt,Clothing,2023-02-01,20.15,2,40.3
780,CUST_043,Face Cream,Beauty,2023-03-19,23.75,1,23.75
781,CUST_061,T-Shirt,Clothing,2023-09-04,25.0,3,75.0
782,CUST_006,AirPods,Electronics,2023-06-17,180.34,1,180.34
783,CUST_027,Blender,Home & Kitchen,2023-12-02,59.22,1,59.22
784,CUST_062,Face Cream,Beauty,2023-05-27,17.25,1,17.25
785,CUST_068,MacBook Pro,Electronics,2023-05-31,1389.79,2,2779.58
786,CUST_072,Python Programming Book,Books,2023-01-07,41.14,3,123.42
787,CUST_016,AirPods,Electronics,2023-03-24,161.81,2,323.62
788,CUST_072,iPhone 14,Electronics,2023-05-04,807.91,1,807.91
789,CUST_053,Jeans,Clothing,2023-11-27,57.87,3,173.61
790,CUST_006,Jeans,Clothing,2023-04-07,69.06,1,69.06
791,CUST_069,Python Programming Book,Books,2023-04-28,37.68,3,113.04
792,CUST_050,Blender,Home & Kitchen,2023-01-19,41.43,1,41.43
793,CUST_094,Coffee Maker,Home & Kitchen,2023-02-16,95.09,1,95.09
794,CUST_054,Coffee Maker,Home & Kitchen,2023-03-20,100.1,2,200.2
795,CUST_054,T-Shirt,Clothing,2023-09-05,23.24,1,23.24
796,CUST_063,Yoga Mat,Sports,2023-07-21,24.13,1,24.13
797,CUST_062,Face Cream,Beauty,2023-06-06,16.82,1,16.82
798,CUST_058,Yoga Mat,Sports,2023-11-21,26.27,1,26.27
799,CUST_084,iPhone 14,Electronics,2023-08-07,905.7,3,2717.1
800,CUST_010,Yoga Mat,Sports,2023-04-08,27.21,3,81.63
801,CUST_024,Blender,Home & Kitchen,2023-03-15,42.87,2,85.74
802,CUST_055,Blender,Home & Kitchen,2023-10-22,48.6,3,145.8
803,CUST_020,AirPods,Electronics,2023-04-18,190.68,3,572.04
804,CUST_030,MacBook Pro,Electronics,2023-11-05,1541.8,2,3083.6
805,CUST_079,Face Cream,Beauty,2023-10-10,21.64,1,21.64
806,CUST_048,Yoga Mat,Sports,2023-11-22,27.24,3,81.72
807,CUST_002,AirPods,Electronics,2023-03-06,176.32,2,352.64
808,CUST_053,Blender,Home & Kitchen,2023-03-20,57.65,3,172.95
809,CUST_022,MacBook Pro,Electronics,2023-12-22,1393.65,2,2787.3
810,CUST_028,T-Shirt,Clothing,2023-10-28,22.52,3,67.56
811,CUST_036,iPhone 14,Electronics,2023-03-24,959.6,2,1919.2
812,CUST_046,Blender,Home & Kitchen,2023-04-16,42.03,2,84.06
813,CUST_027,MacBook Pro,Electronics,2023-02-23,1502.82,3,4508.46
814,CUST_085,Yoga Mat,Sports,2023-05-07,27.1,3,81.3
815,CUST_093,Face Cream,Beauty,2023-03-14,20.71,3,62.13
816,CUST_017,Yoga Mat,Sports,2023-02-12,26.9,1,26.9
817,CUST_084,Coffee Maker,Home & Kitchen,2023-06-17,101.45,1,101.45
818,CUST_096,iPhone 14,Electronics,2023-02-16,806.32,1,806.32
819,CUST_043,Python Programming Book,Books,2023-10-17,39.33,3,117.99
820,CUST_067,Face Cream,Beauty,2023-11-14,21.37,1,21.37
821,CUST_082,Coffee Maker,Home & Kitchen,2023-04-04,103.85,2,207.7
822,CUST_019,Python Programming Book,Books,2023-06-13,38.35,2,76.7
823,CUST_065,Python Programming Book,Books,2023-04-01,44.32,3,132.96
824,CUST_081,Blender,Home & Kitchen,2023-03-14,50.76,3,152.28
825,CUST_060,iPhone 14,Electronics,2023-10-11,1143.92,2,2287.84
826,CUST_082,Jeans,Clothing,2023-02-25,63.12,2,126.24
827,CUST_060,Face Cream,Beauty,2023-08-18,21.18,2,42.36
828,CUST_037,MacBook Pro,Electronics,2023-12-01,1300.03,2,2600.06
829,CUST_011,Yoga Mat,Sports,2023-07-05,27.6,1,27.6
830,CUST_007,Blender,Home & Kitchen,2023-03-02,45.61,3,136.83
831,CUST_003,Yoga Mat,Sports,2023-08-30,35.08,1,35.08
832,CUST_085,iPhone 14,Electronics,2023-05-13,1177.0,2,2354.0
833,CUST_071,T-Shirt,Clothing,2023-04-19,21.1,3,63.3
834,CUST_069,T-Shirt,Clothing,2023-05-09,25.14,3,75.42
835,CUST_023,Jeans,Clothing,2023-06-02,56.48,1,56.48
836,CUST_052,Yoga Mat,Sports,2023-12-10,27.68,1,27.68
837,CUST_032,Jeans,Clothing,2023-02-24,56.5,2,113.0
838,CUST_058,iPhone 14,Electronics,2023-10-22,841.02,1,841.02
839,CUST_009,AirPods,Electronics,2023-01-06,180.22,1,180.22
840,CUST_022,Jeans,Clothing,2023-04-28,69.21,2,138.42
841,CUST_076,Blender,Home & Kitchen,2023-11-09,43.2,1,43.2
842,CUST_037,T-Shirt,Clothing,2023-03-28,24.88,3,74.64
843,CUST_045,Python Programming Book,Books,2023-09-04,43.49,1,43.49
844,CUST_006,MacBook Pro,Electronics,2023-04-18,1123.9,2,2247.8
845,CUST_033,Face Cream,Beauty,2023-07-28,17.92,3,53.76
846,CUST_010,T-Shirt,Clothing,2023-04-25,25.18,2,50.36
847,CUST_028,Coffee Maker,Home & Kitchen,2023-01-11,80.77,3,242.31
848,CUST_019,Python Programming Book,Books,2023-04-28,40.9,3,122.7
849,CUST_047,iPhone 14,Electronics,2023-10-16,1071.58,3,3214.74
850,CUST_040,Face Cream,Beauty,2023-06-24,17.62,1,17.62
851,CUST_098,Blender,Home & Kitchen,2023-05-21,52.62,1,52.62
852,CUST_048,iPhone 14,Electronics,2023-08-27,846.87,1,846.87
853,CUST_029,Python Programming Book,Books,2023-10-22,40.19,2,80.38
854,CUST_013,Face Cream,Beauty,2023-11-21,21.42,1,21.42
855,CUST_058,Coffee Maker,Home & Kitchen,2023-11-01,99.94,1,99.94
856,CUST_062,Yoga Mat,Sports,2023-01-17,29.68,3,89.04
857,CUST_079,Jeans,Clothing,2023-01-29,64.52,3,193.56
858,CUST_016,Blender,Home & Kitchen,2023-01-25,50.7,1,50.7
859,CUST_065,Yoga Mat,Sports,2023-04-03,34.11,2,68.22
860,CUST_051,Yoga Mat,Sports,2023-04-28,29.41,3,88.23
861,CUST_083,MacBook Pro,Electronics,2023-05-27,1498.92,1,1498.92
862,CUST_003,Jeans,Clothing,2023-05-19,57.3,2,114.6
863,CUST_018,MacBook Pro,Electronics,2023-02-17,1289.21,2,2578.42
864,CUST_057,T-Shirt,Clothing,2023-12-26,20.66,3,61.98
865,CUST_057,MacBook Pro,Electronics,2023-02-18,1306.94,2,2613.88
866,CUST_079,Face Cream,Beauty,2023-01-20,19.56,1,19.56
867,CUST_003,Python Programming Book,Books,2023-07-01,43.3,3,129.9
868,CUST_004,T-Shirt,Clothing,2023-03-01,26.56,3,79.68
869,CUST_096,MacBook Pro,Electronics,2023-12-13,1478.0,2,2956.0
870,CUST_009,MacBook Pro,Electronics,2023-12-14,1093.9,1,1093.9
871,CUST_048,Yoga Mat,Sports,2023-05-16,30.57,2,61.14
872,CUST_045,Coffee Maker,Home & Kitchen,2023-11-14,99.3,2,198.6
873,CUST_099,Coffee Maker,Home & Kitchen,2023-07-30,84.48,1,84.48
874,CUST_006,AirPods,Electronics,2023-08-03,191.09,1,191.09
875,CUST_036,Blender,Home & Kitchen,2023-09-02,43.12,2,86.24
876,CUST_042,Blender,Home & Kitchen,2023-09-26,43.7,3,131.1
877,CUST_059,Face Cream,Beauty,2023-04-04,17.49,3,52.47
878,CUST_081,MacBook Pro,Electronics,2023-08-06,1239.05,2,2478.1
879,CUST_090,MacBook Pro,Electronics,2023-10-06,1454.03,2,2908.06
880,CUST_062,Yoga Mat,Sports,2023-10-21,31.63,3,94.89
881,CUST_067,iPhone 14,Electronics,2023-08-10,907.8,2,1815.6
882,CUST_028,T-Shirt,Clothing,2023-04-20,22.64,3,67.92
883,CUST_053,T-Shirt,Clothing,2023-07-26,29.82,3,89.46
884,CUST_088,Face Cream,Beauty,2023-12-06,21.97,1,21.97
885,CUST_033,Python Programming Book,Books,2023-01-28,39.41,1,39.41
886,CUST_022,Jeans,Clothing,2023-03-11,67.77,3,203.31
887,CUST_060,MacBook Pro,Electronics,2023-04-30,1263.06,2,2526.12
888,CUST_059,Coffee Maker,Home & Kitchen,2023-08-20,101.7,1,101.7
889,CUST_002,iPhone 14,Electronics,2023-09-21,1082.72,2,2165.44
890,CUST_038,T-Shirt,Clothing,2023-06-25,29.32,3,87.96
891,CUST_091,Face Cream,Beauty,2023-03-02,23.97,3,71.91
892,CUST_035,iPhone 14,Electronics,2023-12-17,808.96,3,2426.88
893,CUST_059,Jeans,Clothing,2023-10-31,48.37,3,145.11
894,CUST_031,iPhone 14,Electronics,2023-04-24,1134.84,3,3404.52
895,CUST_058,AirPods,Electronics,2023-12-21,206.23,1,206.23
896,CUST_010,Yoga Mat,Sports,2023-12-05,31.65,1,31.65
897,CUST_019,MacBook Pro,Electronics,2023-06-20,1111.98,2,2223.96
898,CUST_025,AirPods,Electronics,2023-10-03,210.82,3,632.46
899,CUST_098,Jeans,Clothing,2023-07-02,53.07,3,159.21
900,CUST_051,MacBook Pro,Electronics,2023-05-29,1458.28,2,2916.56
901,CUST_084,Yoga Mat,Sports,2023-06-15,24.63,2,49.26
902,CUST_011,MacBook Pro,Electronics,2023-07-08,1392.31,3,4176.93
903,CUST_082,Jeans,Clothing,2023-03-16,49.3,1,49.3
904,CUST_059,Yoga Mat,Sports,2023-12-11,27.29,2,54.58
905,CUST_083,Coffee Maker,Home & Kitchen,2023-11-17,78.45,1,78.45
906,CUST_076,MacBook Pro,Electronics,2023-08-02,1275.5,3,3826.5
907,CUST_046,MacBook Pro,Electronics,2023-05-22,1445.12,2,2890.24
908,CUST_059,Python Programming Book,Books,2023-02-12,42.96,2,85.92
909,CUST_038,Python Programming Book,Books,2023-05-11,38.42,2,76.84
910,CUST_077,Jeans,Clothing,2023-11-18,54.64,1,54.64
911,CUST_036,Python Programming Book,Books,2023-01-26,32.82,3,98.46
912,CUST_008,Python Programming Book,Books,2023-01-29,33.34,2,66.68
913,CUST_084,Coffee Maker,Home & Kitchen,2023-04-26,95.71,2,191.42
914,CUST_007,Python Programming Book,Books,2023-02-14,43.79,3,131.37
915,CUST_088,Yoga Mat,Sports,2023-09-13,26.4,3,79.2
916,CUST_037,iPhone 14,Electronics,2023-08-22,1041.21,3,3123.63
917,CUST_057,Jeans,Clothing,2023-09-21,51.06,2,102.12
918,CUST_053,iPhone 14,Electronics,2023-04-29,1141.01,1,1141.01
919,CUST_094,MacBook Pro,Electronics,2023-01-11,1256.42,2,2512.84
920,CUST_058,T-Shirt,Clothing,2023-10-17,22.68,2,45.36
921,CUST_010,Jeans,Clothing,2023-02-21,71.64,3,214.92
922,CUST_040,Python Programming Book,Books,2023-03-13,44.76,3,134.28
923,CUST_064,Python Programming Book,Books,2023-04-03,36.09,2,72.18
924,CUST_049,T-Shirt,Clothing,2023-05-05,21.69,1,21.69
925,CUST_004,MacBook Pro,Electronics,2023-08-11,1489.61,2,2979.22
926,CUST_087,MacBook Pro,Electronics,2023-10-05,1197.25,3,3591.75
927,CUST_092,Jeans,Clothing,2023-10-29,66.72,2,133.44
928,CUST_024,Coffee Maker,Home & Kitchen,2023-12-21,87.89,1,87.89
929,CUST_095,Coffee Maker,Home & Kitchen,2023-11-09,82.14,2,164.28
930,CUST_098,Blender,Home & Kitchen,2023-09-22,46.93,1,46.93
931,CUST_018,Coffee Maker,Home & Kitchen,2023-04-16,92.24,3,276.72
932,CUST_032,T-Shirt,Clothing,2023-02-09,21.94,2,43.88
933,CUST_082,Yoga Mat,Sports,2023-11-29,30.7,3,92.1
934,CUST_038,Coffee Maker,Home & Kitchen,2023-07-30,102.94,1,102.94
935,CUST_018,T-Shirt,Clothing,2023-10-22,27.61,3,82.83
936,CUST_062,iPhone 14,Electronics,2023-12-31,870.19,1,870.19
937,CUST_083,Yoga Mat,Sports,2023-03-18,34.42,2,68.84
938,CUST_054,Coffee Maker,Home & Kitchen,2023-05-12,98.69,1,98.69
939,CUST_059,Blender,Home & Kitchen,2023-07-10,45.56,1,45.56
940,CUST_028,Blender,Home & Kitchen,2023-05-11,58.05,2,116.1
941,CUST_096,Coffee Maker,Home & Kitchen,2023-07-19,77.14,2,154.28
942,CUST_078,AirPods,Electronics,2023-02-01,170.44,2,340.88
943,CUST_059,iPhone 14,Electronics,2023-03-17,1138.04,3,3414.12
944,CUST_069,T-Shirt,Clothing,2023-07-09,20.24,1,20.24
945,CUST_031,Jeans,Clothing,2023-09-11,60.52,2,121.04
946,CUST_022,Face Cream,Beauty,2023-01-13,16.42,2,32.84
947,CUST_077,Blender,Home & Kitchen,2023-12-03,51.08,1,51.08
948,CUST_077,Python Programming Book,Books,2023-09-30,35.78,2,71.56
949,CUST_091,Coffee Maker,Home & Kitchen,2023-04-19,93.95,2,187.9
950,CUST_059,Coffee Maker,Home & Kitchen,2023-04-21,88.78,1,88.78
951,CUST_089,Coffee Maker,Home & Kitchen,2023-07-08,99.36,2,198.72
952,CUST_017,Coffee Maker,Home & Kitchen,2023-10-13,99.69,1,99.69
953,CUST_093,MacBook Pro,Electronics,2023-08-26,1390.68,1,1390.68
954,CUST_094,Coffee Maker,Home & Kitchen,2023-05-29,90.37,1,90.37
955,CUST_015,T-Shirt,Clothing,2023-07-20,27.72,2,55.44
956,CUST_053,iPhone 14,Electronics,2023-06-29,975.26,1,975.26
957,CUST_054,AirPods,Electronics,2023-01-01,176.32,3,528.96
958,CUST_009,iPhone 14,Electronics,2023-10-15,844.63,1,844.63
959,CUST_057,iPhone 14,Electronics,2023-03-13,1120.57,3,3361.71
960,CUST_062,Coffee Maker,Home & Kitchen,2023-05-19,95.44,3,286.32
961,CUST_097,Jeans,Clothing,2023-08-09,68.03,1,68.03
962,CUST_056,MacBook Pro,Electronics,2023-12-08,1049.95,2,2099.9
963,CUST_064,Python Programming Book,Books,2023-11-06,36.52,1,36.52
964,CUST_011,iPhone 14,Electronics,2023-12-10,1184.59,1,1184.59
965,CUST_063,AirPods,Electronics,2023-04-14,163.11,3,489.33
966,CUST_017,AirPods,Electronics,2023-01-06,165.28,2,330.56
967,CUST_038,Jeans,Clothing,2023-04-29,60.14,3,180.42
968,CUST_086,iPhone 14,Electronics,2023-08-06,935.9,3,2807.7
969,CUST_013,Face Cream,Beauty,2023-11-04,21.64,1,21.64
970,CUST_060,Face Cream,Beauty,2023-03-24,17.13,3,51.39
971,CUST_056,iPhone 14,Electronics,2023-10-11,937.35,2,1874.7
972,CUST_040,Python Programming Book,Books,2023-04-07,46.85,2,93.7
973,CUST_027,Python Programming Book,Books,2023-05-17,34.4,3,103.2
974,CUST_014,Yoga Mat,Sports,2023-08-25,30.01,3,90.03
975,CUST_024,Face Cream,Beauty,2023-04-28,22.0,1,22.0
976,CUST_064,Face Cream,Beauty,2023-12-26,23.22,3,69.66
977,CUST_005,Face Cream,Beauty,2023-07-14,16.44,3,49.32
978,CUST_015,Yoga Mat,Sports,2023-06-12,26.98,1,26.98
979,CUST_047,Coffee Maker,Home & Kitchen,2023-06-11,84.83,3,254.49
980,CUST_012,Coffee Maker,Home & Kitchen,2023-05-12,75.85,3,227.55
981,CUST_089,AirPods,Electronics,2023-03-07,187.46,2,374.92
982,CUST_084,Blender,Home & Kitchen,2023-04-26,54.69,1,54.69
983,CUST_097,Face Cream,Beauty,2023-10-21,17.09,2,34.18
984,CUST_079,Yoga Mat,Sports,2023-10-29,30.99,1,30.99
985,CUST_005,iPhone 14,Electronics,2023-03-11,937.57,3,2812.71
986,CUST_047,MacBook Pro,Electronics,2023-04-01,1466.9,1,1466.9
987,CUST_086,Coffee Maker,Home & Kitchen,2023-12-26,86.78,3,260.34
988,CUST_010,T-Shirt,Clothing,2023-12-11,20.82,1,20.82
989,CUST_075,Jeans,Clothing,2023-03-02,61.83,2,123.66
990,CUST_055,Python Programming Book,Books,2023-02-06,47.68,3,143.04
991,CUST_093,Yoga Mat,Sports,2023-07-16,31.13,3,93.39
992,CUST_065,AirPods,Electronics,2023-12-26,206.16,2,412.32
993,CUST_076,Python Programming Book,Books,2023-03-31,40.97,3,122.91
994,CUST_054,Face Cream,Beauty,2023-08-08,18.07,2,36.14
995,CUST_095,Jeans,Clothing,2023-07-05,51.45,3,154.35
996,CUST_031,Yoga Mat,Sports,2023-02-21,29.49,1,29.49
997,CUST_040,iPhone 14,Electronics,2023-04-11,855.15,1,855.15
998,CUST_054,iPhone 14,Electronics,2023-12-01,990.93,2,1981.86
999,CUST_080,iPhone 14,Electronics,2023-01-08,1022.91,1,1022.91
1000,CUST_013,Blender,Home & Kitchen,2023-05-25,47.16,1,47.16
1001,CUST_045,AirPods,Electronics,2023-09-19,157.14,2,314.28
1002,CUST_072,Blender,Home & Kitchen,2023-05-23,47.68,1,47.68
1003,CUST_031,Python Programming Book,Books,2023-09-02,32.26,3,96.78
1004,CUST_069,iPhone 14,Electronics,2023-02-27,1012.62,3,3037.86
1005,CUST_026,Jeans,Clothing,2023-10-30,57.78,2,115.56
1006,CUST_070,MacBook Pro,Electronics,2023-02-28,1212.69,2,2425.38
1007,CUST_014,Coffee Maker,Home & Kitchen,2023-01-13,90.43,3,271.29
1008,CUST_063,AirPods,Electronics,2023-08-27,190.66,1,190.66
1009,CUST_020,AirPods,Electronics,2023-04-10,204.01,2,408.02
1010,CUST_024,iPhone 14,Electronics,2023-11-13,902.13,3,2706.39
1011,CUST_065,T-Shirt,Clothing,2023-12-21,25.31,1,25.31
1012,CUST_014,T-Shirt,Clothing,2023-08-27,20.28,3,60.84
1013,CUST_016,T-Shirt,Clothing,2023-07-09,22.19,1,22.19
1014,CUST_096,MacBook Pro,Electronics,2023-08-25,1089.77,3,3269.31
1015,CUST_008,Yoga Mat,Sports,2023-10-07,26.64,3,79.92
1016,CUST_008,Python Programming Book,Books,2023-03-12,38.06,3,114.18
1017,CUST_057,Face Cream,Beauty,2023-10-13,20.24,2,40.48
1018,CUST_069,Coffee Maker,Home & Kitchen,2023-08-09,101.67,2,203.34
1019,CUST_045,Jeans,Clothing,2023-05-31,60.96,2,121.92
1020,CUST_004,Coffee Maker,Home & Kitchen,2023-04-03,81.03,2,162.06
1021,CUST_018,Python Programming Book,Books,2023-09-28,40.22,2,80.44
1022,CUST_074,Blender,Home & Kitchen,2023-07-31,51.18,3,153.54
1023,CUST_011,iPhone 14,Electronics,2023-10-26,958.05,3,2874.15
1024,CUST_041,Python Programming Book,Books,2023-08-02,39.04,2,78.08
1025,CUST_065,Coffee Maker,Home & Kitchen,2023-05-30,88.35,3,265.05
1026,CUST_003,Coffee Maker,Home & Kitchen,2023-11-12,96.76,2,193.52
1027,CUST_073,Face Cream,Beauty,2023-10-06,23.09,3,69.27
1028,CUST_069,T-Shirt,Clothing,2023-02-16,24.16,3,72.48
1029,CUST_028,Python Programming Book,Books,2023-08-25,44.11,3,132.33
1030,CUST_078,Coffee Maker,Home & Kitchen,2023-11-10,72.59,3,217.77
1031,CUST_078,T-Shirt,Clothing,2023-12-21,20.76,2,41.52
1032,CUST_075,Jeans,Clothing,2023-01-11,70.75,1,70.75
1033,CUST_007,MacBook Pro,Electronics,2023-07-28,1258.2,1,1258.2
1034,CUST_054,iPhone 14,Electronics,2023-11-27,957.15,3,2871.45
1035,CUST_059,Blender,Home & Kitchen,2023-12-12,55.74,1,55.74
1036,CUST_047,Face Cream,Beauty,2023-08-27,20.52,1,20.52
1037,CUST_002,Python Programming Book,Books,2023-11-11,34.1,3,102.3
1038,CUST_046,Python Programming Book,Books,2023-03-04,45.31,1,45.31
1039,CUST_017,iPhone 14,Electronics,2023-03-04,835.03,1,835.03
1040,CUST_090,T-Shirt,Clothing,2023-07-27,23.37,2,46.74
1041,CUST_076,Coffee Maker,Home & Kitchen,2023-04-11,99.08,2,198.16
1042,CUST_052,Jeans,Clothing,2023-05-04,56.02,1,56.02
1043,CUST_100,Face Cream,Beauty,2023-10-02,22.43,1,22.43
1044,CUST_027,T-Shirt,Clothing,2023-11-07,21.48,1,21.48
1045,CUST_070,T-Shirt,Clothing,2023-11-15,24.07,2,48.14
1046,CUST_016,Jeans,Clothing,2023-05-26,48.82,2,97.64
1047,CUST_045,Coffee Maker,Home & Kitchen,2023-10-02,78.95,2,157.9
1048,CUST_062,T-Shirt,Clothing,2023-08-09,23.36,2,46.72
1049,CUST_036,Coffee Maker,Home & Kitchen,2023-11-25,86.8,3,260.4
1050,CUST_070,Yoga Mat,Sports,2023-04-26,30.54,1,30.54
1051,CUST_050,Jeans,Clothing,2023-12-04,65.7,3,197.1
1052,CUST_037,Face Cream,Beauty,2023-10-05,23.91,1,23.91
1053,CUST_077,Yoga Mat,Sports,2023-10-25,30.05,2,60.1
1054,CUST_068,Face Cream,Beauty,2023-05-27,18.81,2,37.62
1055,CUST_035,AirPods,Electronics,2023-12-07,177.66,3,532.98
1056,CUST_066,T-Shirt,Clothing,2023-07-06,24.27,2,48.54
1057,CUST_060,Coffee Maker,Home & Kitchen,2023-09-30,87.46,1,87.46
1058,CUST_088,Coffee Maker,Home & Kitchen,2023-05-09,100.05,1,100.05
1059,CUST_026,iPhone 14,Electronics,2023-11-02,996.88,1,996.88
1060,CUST_096,Jeans,Clothing,2023-11-17,66.98,2,133.96
1061,CUST_024,AirPods,Electronics,2023-09-17,164.71,2,329.42
1062,CUST_050,AirPods,Electronics,2023-06-20,192.7,3,578.1
1063,CUST_054,MacBook Pro,Electronics,2023-11-01,1263.1,2,2526.2
1064,CUST_038,Yoga Mat,Sports,2023-10-11,29.56,1,29.56
1065,CUST_042,iPhone 14,Electronics,2023-10-23,1064.45,1,1064.45
1066,CUST_042,Jeans,Clothing,2023-10-30,51.13,2,102.26
1067,CUST_022,T-Shirt,Clothing,2023-07-04,20.44,2,40.88
1068,CUST_041,MacBook Pro,Electronics,2023-12-02,1348.94,2,2697.88
1069,CUST_012,Face Cream,Beauty,2023-03-14,20.97,1,20.97
1070,CUST_098,T-Shirt,Clothing,2023-06-25,26.3,3,78.9
1071,CUST_065,T-Shirt,Clothing,2023-05-04,22.95,2,45.9
1072,CUST_031,MacBook Pro,Electronics,2023-02-26,1459.1,1,1459.1
1073,CUST_028,Coffee Maker,Home & Kitchen,2023-12-06,74.49,1,74.49
1074,CUST_078,MacBook Pro,Electronics,2023-12-23,1456.1,2,2912.2
1075,CUST_058,Blender,Home & Kitchen,2023-11-28,54.28,2,108.56
1076,CUST_036,T-Shirt,Clothing,2023-01-22,23.07,1,23.07
1077,CUST_045,T-Shirt,Clothing,2023-06-13,25.8,2,51.6
1078,CUST_023,Jeans,Clothing,2023-12-31,63.2,1,63.2
1079,CUST_078,Blender,Home & Kitchen,2023-08-19,53.29,1,53.29
1080,CUST_014,Coffee Maker,Home & Kitchen,2023-11-13,76.84,2,153.68
1081,CUST_044,Blender,Home & Kitchen,2023-06-18,49.97,3,149.91
1082,CUST_005,T-Shirt,Clothing,2023-04-19,27.28,3,81.84
1083,CUST_078,iPhone 14,Electronics,2023-12-01,1084.84,1,1084.84
1084,CUST_017,Blender,Home & Kitchen,2023-03-24,50.8,2,101.6
1085,CUST_040,T-Shirt,Clothing,2023-09-08,28.98,3,86.94
1086,CUST_029,Yoga Mat,Sports,2023-11-22,28.55,3,85.65
1087,CUST_045,Yoga Mat,Sports,2023-11-21,29.75,3,89.25
1088,CUST_044,Coffee Maker,Home & Kitchen,2023-12-09,107.15,3,321.45
1089,CUST_075,Face Cream,Beauty,2023-02-23,23.12,3,69.36
1090,CUST_067,Face Cream,Beauty,2023-07-12,18.44,1,18.44
1091,CUST_081,T-Shirt,Clothing,2023-07-13,25.91,2,51.82
1092,CUST_051,AirPods,Electronics,2023-06-10,191.99,3,575.97
1093,CUST_076,T-Shirt,Clothing,2023-07-31,28.03,1,28.03
1094,CUST_019,Yoga Mat,Sports,2023-04-12,27.68,2,55.36
1095,CUST_053,Blender,Home & Kitchen,2023-12-31,43.92,3,131.76
1096,CUST_072,Face Cream,Beauty,2023-10-25,19.82,3,59.46
1097,CUST_043,Yoga Mat,Sports,2023-03-18,33.98,3,101.94
1098,CUST_051,Coffee Maker,Home & Kitchen,2023-09-25,73.72,2,147.44
1099,CUST_042,Blender,Home & Kitchen,2023-01-11,49.95,2,99.9
1100,CUST_064,iPhone 14,Electronics,2023-08-18,861.56,2,1723.12
1101,CUST_099,Python Programming Book,Books,2023-08-20,34.16,3,102.48
1102,CUST_047,Coffee Maker,Home & Kitchen,2023-09-20,107.86,1,107.86
1103,CUST_012,Blender,Home & Kitchen,2023-06-03,46.74,2,93.48
1104,CUST_051,Jeans,Clothing,2023-04-27,65.57,2,131.14
1105,CUST_080,Yoga Mat,Sports,2023-09-26,32.41,1,32.41
1106,CUST_057,Blender,Home & Kitchen,2023-04-26,58.6,3,175.8
1107,CUST_007,Blender,Home & Kitchen,2023-05-02,45.01,1,45.01
1108,CUST_023,Yoga Mat,Sports,2023-01-28,33.78,2,67.56
1109,CUST_029,T-Shirt,Clothing,2023-12-19,21.61,2,43.22
1110,CUST_030,iPhone 14,Electronics,2023-12-14,980.69,3,2942.07
1111,CUST_030,Python Programming Book,Books,2023-04-03,38.63,1,38.63
1112,CUST_047,Blender,Home & Kitchen,2023-06-30,41.22,2,82.44
1113,CUST_087,Face Cream,Beauty,2023-08-05,21.18,3,63.54
1114,CUST_082,Face Cream,Beauty,2023-06-18,18.09,2,36.18
